Month,Week,ManagedObjectid,Usage,MeterType
May,1,22723637,2000,Integrated
,,,,
May,1,71786750,1000,Integrated
,,,,
May,1,71786646,3000,Integrated
,,,,
May,1,22723069,2000,Integrated
,,,,
May,1,38461226,0,Integrated
,,,,
May,1,22723064,3000,Integrated
,,,,
May,1,22723746,2000,Integrated
,,,,
May,1,22723845,2000,Integrated
,,,,
May,1,22724038,4000,Integrated
,,,,
May,1,22723950,1000,Integrated
,,,,
May,1,22724252,1000,Integrated
,,,,
May,1,22723565,3000,Integrated
,,,,
May,1,22723370,0,Integrated
,,,,
May,1,22723460,2000,Integrated
,,,,
May,1,22723585,3000,Integrated
,,,,
May,1,22724050,1000,Integrated
,,,,
May,1,29531026,1000,Integrated
,,,,
May,1,22723388,2000,Integrated
,,,,
May,1,22723147,6000,Integrated
,,,,
May,1,22723545,4000,Integrated
,,,,
May,1,22723355,4000,Integrated
,,,,
May,1,22723003,6000,Integrated
,,,,
May,1,71786660,1000,Integrated
,,,,
May,1,22723991,1000,Integrated
,,,,
May,1,71786707,3000,Integrated
,,,,
May,1,22723970,2000,Integrated
,,,,
May,1,22724189,1000,Integrated
,,,,
May,1,22723617,1000,Integrated
,,,,
May,1,22723740,4000,Integrated
,,,,
May,1,22724280,11000,Integrated
,,,,
May,1,22723854,1000,Integrated
,,,,
May,1,71786566,2000,Integrated
,,,,
May,1,22723574,3000,Integrated
,,,,
May,1,22723348,2000,Integrated
,,,,
May,1,22724214,2000,Integrated
,,,,
May,1,22724204,2000,Integrated
,,,,
May,1,71778985,0,Integrated
,,,,
May,1,22723269,2000,Integrated
,,,,
May,1,29531013,1000,Integrated
,,,,
May,1,71786767,2000,Integrated
,,,,
May,1,22723338,3000,Integrated
,,,,
May,1,22723375,1000,Integrated
,,,,
May,1,77759539,3000,Integrated
,,,,
May,1,71786647,3000,Integrated
,,,,
May,1,22722662,22000,Integrated
,,,,
May,1,71786728,3000,Integrated
,,,,
May,1,22723334,1000,Integrated
,,,,
May,1,22723764,3000,Integrated
,,,,
May,1,22724037,0,Integrated
,,,,
May,1,71786523,1000,Integrated
,,,,
May,1,22723875,1000,Integrated
,,,,
May,1,71786643,2000,Integrated
,,,,
May,1,22723907,2000,Integrated
,,,,
May,1,22724284,2000,Integrated
,,,,
May,1,22673030,1000,Integrated
,,,,
May,1,22723467,4000,Integrated
,,,,
May,1,22723904,4000,Integrated
,,,,
May,1,22540237,2000,Integrated
,,,,
May,1,22723862,5000,Integrated
,,,,
May,1,71786638,3000,Integrated
,,,,
May,1,29531137,1000,Integrated
,,,,
May,1,71786506,1000,Integrated
,,,,
May,1,22723167,8000,Integrated
,,,,
May,1,22723283,1000,Integrated
,,,,
May,1,22722940,3000,Integrated
,,,,
May,1,22722982,1000,Integrated
,,,,
May,1,71786666,2000,Integrated
,,,,
May,1,22724004,0,Integrated
,,,,
May,1,22723303,2000,Integrated
,,,,
May,1,71786620,1000,Integrated
,,,,
May,1,22723876,2000,Integrated
,,,,
May,1,71786680,0,Integrated
,,,,
May,1,29531076,1000,Integrated
,,,,
May,1,71786532,3000,Integrated
,,,,
May,1,22724083,2000,Integrated
,,,,
May,1,22723344,2000,Integrated
,,,,
May,1,22722918,2000,Integrated
,,,,
May,1,22723681,2000,Integrated
,,,,
May,1,22723998,6000,Integrated
,,,,
May,1,22722936,4000,Integrated
,,,,
May,1,22722649,1000,Integrated
,,,,
May,1,22723319,1000,Integrated
,,,,
May,1,29531122,2000,Integrated
,,,,
May,1,22722997,2000,Integrated
,,,,
May,1,22723807,1000,Integrated
,,,,
May,1,71786570,1000,Integrated
,,,,
May,1,22723171,3000,Integrated
,,,,
May,1,22723665,1000,Integrated
,,,,
May,1,22723062,1000,Integrated
,,,,
May,1,22724024,2000,Integrated
,,,,
May,1,71786721,3000,Integrated
,,,,
May,1,71786701,4000,Integrated
,,,,
May,1,22723201,4000,Integrated
,,,,
May,1,22722631,1000,Integrated
,,,,
May,1,22723192,3000,Integrated
,,,,
May,1,22723129,11000,Integrated
,,,,
May,1,22723251,2000,Integrated
,,,,
May,1,22724016,3000,Integrated
,,,,
May,1,22723000,2000,Integrated
,,,,
May,1,22722620,1000,Integrated
,,,,
May,1,22724273,2000,Integrated
,,,,
May,1,22723923,0,Integrated
,,,,
May,1,29531015,19000,Integrated
,,,,
May,1,22723196,5000,Integrated
,,,,
May,1,22723930,2000,Integrated
,,,,
May,1,29531058,1000,Integrated
,,,,
May,1,22723476,2000,Integrated
,,,,
May,1,29531066,3000,Integrated
,,,,
May,1,71786726,1000,Integrated
,,,,
May,1,29531056,5000,Integrated
,,,,
May,1,71786809,3000,Integrated
,,,,
May,1,22722629,0,Integrated
,,,,
May,1,22724107,1000,Integrated
,,,,
May,1,22724141,0,Integrated
,,,,
May,1,22723558,3000,Integrated
,,,,
May,1,22722676,1000,Integrated
,,,,
May,1,22724226,4000,Integrated
,,,,
May,1,22722666,2000,Integrated
,,,,
May,1,22723444,1000,Integrated
,,,,
May,1,29531027,3000,Integrated
,,,,
May,1,22724020,8000,Integrated
,,,,
May,1,22723710,1000,Integrated
,,,,
May,1,71778977,2000,Integrated
,,,,
May,1,71786610,0,Integrated
,,,,
May,1,22723065,6000,Integrated
,,,,
May,1,22723135,0,Integrated
,,,,
May,1,71786536,4000,Integrated
,,,,
May,1,22723852,1000,Integrated
,,,,
May,1,22723918,2000,Integrated
,,,,
May,1,71786705,2000,Integrated
,,,,
May,1,22722681,0,Integrated
,,,,
May,1,22723977,1000,Integrated
,,,,
May,1,71786524,2000,Integrated
,,,,
May,1,22723057,1000,Integrated
,,,,
May,1,22722984,3000,Integrated
,,,,
May,1,22723231,2000,Integrated
,,,,
May,1,71786609,2000,Integrated
,,,,
May,1,22723711,2000,Integrated
,,,,
May,1,22722978,4000,Integrated
,,,,
May,1,22723629,3000,Integrated
,,,,
May,1,22722952,2000,Integrated
,,,,
May,1,22723519,3000,Integrated
,,,,
May,1,22723204,1000,Integrated
,,,,
May,1,22723727,5000,Integrated
,,,,
May,1,22722696,2000,Integrated
,,,,
May,1,22722618,2000,Integrated
,,,,
May,1,22724123,1000,Integrated
,,,,
May,1,22723395,1000,Integrated
,,,,
May,1,22723623,3000,Integrated
,,,,
May,1,71778991,2000,Integrated
,,,,
May,1,22722668,6000,Integrated
,,,,
May,1,22724026,2000,Integrated
,,,,
May,1,22723870,1000,Integrated
,,,,
May,1,71786613,5000,Integrated
,,,,
May,1,22723200,2000,Integrated
,,,,
May,1,22723463,2000,Integrated
,,,,
May,1,71786565,1000,Integrated
,,,,
May,1,71786667,1000,Integrated
,,,,
May,1,22724225,5000,Integrated
,,,,
May,1,71786642,3000,Integrated
,,,,
May,1,22723743,4000,Integrated
,,,,
May,1,22723193,3000,Integrated
,,,,
May,1,22723107,3000,Integrated
,,,,
May,1,71786791,3000,Integrated
,,,,
May,1,22724048,2000,Integrated
,,,,
May,1,22723632,2000,Integrated
,,,,
May,1,22723353,6000,Integrated
,,,,
May,1,22673036,6000,Integrated
,,,,
May,1,22723187,3000,Integrated
,,,,
May,1,29531030,0,Integrated
,,,,
May,1,22724272,2000,Integrated
,,,,
May,1,77759544,3000,Integrated
,,,,
May,1,22723952,3000,Integrated
,,,,
May,1,22724012,4000,Integrated
,,,,
May,1,22723928,3000,Integrated
,,,,
May,1,22723682,2000,Integrated
,,,,
May,1,22723521,3000,Integrated
,,,,
May,1,71786509,2000,Integrated
,,,,
May,1,22724240,2000,Integrated
,,,,
May,1,22724106,2000,Integrated
,,,,
May,1,22723769,1000,Integrated
,,,,
May,1,22722979,2000,Integrated
,,,,
May,1,22723144,4000,Integrated
,,,,
May,1,22723828,2000,Integrated
,,,,
May,1,22722636,1000,Integrated
,,,,
May,1,22723562,2000,Integrated
,,,,
May,1,22722975,3000,Integrated
,,,,
May,1,22723892,2000,Integrated
,,,,
May,1,22723944,1000,Integrated
,,,,
May,1,29531028,2000,Integrated
,,,,
May,1,71786683,1000,Integrated
,,,,
May,1,22724253,0,Integrated
,,,,
May,1,29531160,4000,Integrated
,,,,
May,1,22722964,6000,Integrated
,,,,
May,1,22723503,0,Integrated
,,,,
May,1,22723839,1000,Integrated
,,,,
May,1,22724256,1000,Integrated
,,,,
May,1,22723492,3000,Integrated
,,,,
May,1,22723844,1000,Integrated
,,,,
May,1,71786764,-1,Integrated
,,,,
May,1,22724072,0,Integrated
,,,,
May,1,22723785,6000,Integrated
,,,,
May,1,71786717,1000,Integrated
,,,,
May,1,22722645,2000,Integrated
,,,,
May,1,22723747,1000,Integrated
,,,,
May,1,22722630,2000,Integrated
,,,,
May,1,22723857,1000,Integrated
,,,,
May,1,29531010,3000,Integrated
,,,,
May,1,29531040,3000,Integrated
,,,,
May,1,71778978,2000,Integrated
,,,,
May,1,22724087,1000,Integrated
,,,,
May,1,22723520,2000,Integrated
,,,,
May,1,22723268,1000,Integrated
,,,,
May,1,22723525,1000,Integrated
,,,,
May,1,22724236,3000,Integrated
,,,,
May,1,22723159,0,Integrated
,,,,
May,1,22723345,3000,Integrated
,,,,
May,1,22723288,2000,Integrated
,,,,
May,1,22724213,2000,Integrated
,,,,
May,1,22723737,2000,Integrated
,,,,
May,1,71786769,1000,Integrated
,,,,
May,1,22723812,0,Integrated
,,,,
May,1,22724223,2000,Integrated
,,,,
May,1,22723692,2000,Integrated
,,,,
May,1,22724001,0,Integrated
,,,,
May,1,22723881,3000,Integrated
,,,,
May,1,22722911,0,Integrated
,,,,
May,1,22723983,3000,Integrated
,,,,
May,1,22724138,1000,Integrated
,,,,
May,1,71786562,2000,Integrated
,,,,
May,1,22723028,4000,Integrated
,,,,
May,1,22724034,1000,Integrated
,,,,
May,1,22724259,2000,Integrated
,,,,
May,1,22724122,9000,Integrated
,,,,
May,1,71786768,2000,Integrated
,,,,
May,1,22724036,1000,Integrated
,,,,
May,1,22722669,2000,Integrated
,,,,
May,1,38461222,0,Integrated
,,,,
May,1,22722623,4000,Integrated
,,,,
May,1,22723420,2000,Integrated
,,,,
May,1,71786779,4000,Integrated
,,,,
May,1,22723387,3000,Integrated
,,,,
May,1,22723579,3000,Integrated
,,,,
May,1,22724180,4000,Integrated
,,,,
May,1,22723973,3000,Integrated
,,,,
May,1,71786695,1000,Integrated
,,,,
May,1,22723497,1000,Integrated
,,,,
May,1,29531191,2000,Integrated
,,,,
May,1,22722994,2000,Integrated
,,,,
May,1,22723713,2000,Integrated
,,,,
May,1,22724283,1000,Integrated
,,,,
May,1,22724265,0,Integrated
,,,,
May,1,22723567,2000,Integrated
,,,,
May,1,22723234,3000,Integrated
,,,,
May,1,22723511,6000,Integrated
,,,,
May,1,71786716,3000,Integrated
,,,,
May,1,29531147,3000,Integrated
,,,,
May,1,22673039,1000,Integrated
,,,,
May,1,22723226,2000,Integrated
,,,,
May,1,38461223,0,Integrated
,,,,
May,1,22722941,3000,Integrated
,,,,
May,1,22723866,1000,Integrated
,,,,
May,1,22723490,2000,Integrated
,,,,
May,1,22723673,2000,Integrated
,,,,
May,1,22723732,1000,Integrated
,,,,
May,1,22723687,11000,Integrated
,,,,
May,1,22723712,4000,Integrated
,,,,
May,1,22723228,4000,Integrated
,,,,
May,1,77759532,2000,Integrated
,,,,
May,1,71786650,6000,Integrated
,,,,
May,1,29531107,2000,Integrated
,,,,
May,1,22723088,3000,Integrated
,,,,
May,1,71786688,3000,Integrated
,,,,
May,1,22723095,1000,Integrated
,,,,
May,1,22724047,1000,Integrated
,,,,
May,1,22723926,1000,Integrated
,,,,
May,1,71786547,2000,Integrated
,,,,
May,1,22723175,1000,Integrated
,,,,
May,1,29531091,5000,Integrated
,,,,
May,1,71786641,3000,Integrated
,,,,
May,1,77759536,3000,Integrated
,,,,
May,1,29531085,2000,Integrated
,,,,
May,1,22723493,2000,Integrated
,,,,
May,1,22724143,2000,Integrated
,,,,
May,1,22724279,3000,Integrated
,,,,
May,1,22723832,1000,Integrated
,,,,
May,1,29531162,4000,Integrated
,,,,
May,1,22723259,2000,Integrated
,,,,
May,1,22723063,3000,Integrated
,,,,
May,1,22724009,3000,Integrated
,,,,
May,1,71786819,-1,Integrated
,,,,
May,1,22724155,4000,Integrated
,,,,
May,1,22723029,3000,Integrated
,,,,
May,1,22724233,2000,Integrated
,,,,
May,1,71786782,1000,Integrated
,,,,
May,1,22724029,4000,Integrated
,,,,
May,1,22724057,1000,Integrated
,,,,
May,1,71786818,1000,Integrated
,,,,
May,1,22723777,1000,Integrated
,,,,
May,1,22723329,2000,Integrated
,,,,
May,1,22723205,2000,Integrated
,,,,
May,1,22723717,1000,Integrated
,,,,
May,1,22723151,0,Integrated
,,,,
May,1,22723037,2000,Integrated
,,,,
May,1,22722627,2000,Integrated
,,,,
May,1,22723059,1000,Integrated
,,,,
May,1,22723041,4000,Integrated
,,,,
May,1,22723826,1000,Integrated
,,,,
May,1,22723813,2000,Integrated
,,,,
May,1,22723689,5000,Integrated
,,,,
May,1,29531086,2000,Integrated
,,,,
May,1,29531093,3000,Integrated
,,,,
May,1,22723260,17000,Integrated
,,,,
May,1,29531046,1000,Integrated
,,,,
May,1,22723351,2000,Integrated
,,,,
May,1,22722965,1000,Integrated
,,,,
May,1,22723738,3000,Integrated
,,,,
May,1,71786732,0,Integrated
,,,,
May,1,22724115,2000,Integrated
,,,,
May,1,22723419,1000,Integrated
,,,,
May,1,22673040,3000,Integrated
,,,,
May,1,22723213,2000,Integrated
,,,,
May,1,22723715,0,Integrated
,,,,
May,1,71778984,1000,Integrated
,,,,
May,1,22723771,3000,Integrated
,,,,
May,1,22723627,1000,Integrated
,,,,
May,1,22723024,0,Integrated
,,,,
May,1,29531119,0,Integrated
,,,,
May,1,71786704,4000,Integrated
,,,,
May,1,22723903,7000,Integrated
,,,,
May,1,22723434,4000,Integrated
,,,,
May,1,22723805,3000,Integrated
,,,,
May,1,71786799,2000,Integrated
,,,,
May,1,22723349,2000,Integrated
,,,,
May,1,22724045,4000,Integrated
,,,,
May,1,29531192,3000,Integrated
,,,,
May,1,22723989,3000,Integrated
,,,,
May,1,22723133,0,Integrated
,,,,
May,1,22540242,1000,Integrated
,,,,
May,1,22723250,1000,Integrated
,,,,
May,1,22724095,4000,Integrated
,,,,
May,1,22723536,2000,Integrated
,,,,
May,1,22723591,3000,Integrated
,,,,
May,1,22540234,3000,Integrated
,,,,
May,1,22722976,4000,Integrated
,,,,
May,1,22723367,1000,Integrated
,,,,
May,1,22722655,3000,Integrated
,,,,
May,1,22723325,3000,Integrated
,,,,
May,1,22724195,1000,Integrated
,,,,
May,1,22724243,1000,Integrated
,,,,
May,1,22722957,3000,Integrated
,,,,
May,1,71786611,3000,Integrated
,,,,
May,1,22724069,1000,Integrated
,,,,
May,1,22723120,6000,Integrated
,,,,
May,1,22673037,2000,Integrated
,,,,
May,1,22724277,5000,Integrated
,,,,
May,1,22723853,0,Integrated
,,,,
May,1,22722946,3000,Integrated
,,,,
May,1,22722919,4000,Integrated
,,,,
May,1,22723403,3000,Integrated
,,,,
May,1,22724084,7000,Integrated
,,,,
May,1,22723800,1000,Integrated
,,,,
May,1,22723154,0,Integrated
,,,,
May,1,22723990,6000,Integrated
,,,,
May,1,22723657,1000,Integrated
,,,,
May,1,22723495,2000,Integrated
,,,,
May,1,22724271,2000,Integrated
,,,,
May,1,22724032,1000,Integrated
,,,,
May,1,22723086,2000,Integrated
,,,,
May,1,22722967,3000,Integrated
,,,,
May,1,22722977,4000,Integrated
,,,,
May,1,22724247,1000,Integrated
,,,,
May,1,71786577,2000,Integrated
,,,,
May,1,71786554,2000,Integrated
,,,,
May,1,22723833,6000,Integrated
,,,,
May,1,22723333,1000,Integrated
,,,,
May,1,71786514,2000,Integrated
,,,,
May,1,22722968,1000,Integrated
,,,,
May,1,22722973,1000,Integrated
,,,,
May,1,22722991,0,Integrated
,,,,
May,1,22723451,0,Integrated
,,,,
May,1,22724100,0,Integrated
,,,,
May,1,71786775,2000,Integrated
,,,,
May,1,22722934,2000,Integrated
,,,,
May,1,22722699,2000,Integrated
,,,,
May,1,71786668,3000,Integrated
,,,,
May,1,22722644,2000,Integrated
,,,,
May,1,22723265,3000,Integrated
,,,,
May,1,71786585,0,Integrated
,,,,
May,1,22723084,4000,Integrated
,,,,
May,1,22724220,1000,Integrated
,,,,
May,1,71786804,1000,Integrated
,,,,
May,1,22723766,4000,Integrated
,,,,
May,1,22723422,1000,Integrated
,,,,
May,1,22723987,1000,Integrated
,,,,
May,1,71778957,1000,Integrated
,,,,
May,1,22724166,2000,Integrated
,,,,
May,1,22723317,2000,Integrated
,,,,
May,1,22723603,2000,Integrated
,,,,
May,1,22723206,4000,Integrated
,,,,
May,1,22724196,1000,Integrated
,,,,
May,1,29531158,3000,Integrated
,,,,
May,1,22722950,1000,Integrated
,,,,
May,1,22722987,2000,Integrated
,,,,
May,1,22723496,1000,Integrated
,,,,
May,1,29531092,1000,Integrated
,,,,
May,1,22724217,0,Integrated
,,,,
May,1,71786583,0,Integrated
,,,,
May,1,22724117,3000,Integrated
,,,,
May,1,22723337,0,Integrated
,,,,
May,1,71778970,1000,Integrated
,,,,
May,1,22723471,3000,Integrated
,,,,
May,1,22724126,2000,Integrated
,,,,
May,1,22722921,39000,Integrated
,,,,
May,1,22723076,2000,Integrated
,,,,
May,1,22723458,2000,Integrated
,,,,
May,1,22723426,4000,Integrated
,,,,
May,1,22723021,1000,Integrated
,,,,
May,1,22723313,3000,Integrated
,,,,
May,1,71786513,5000,Integrated
,,,,
May,1,22723276,2000,Integrated
,,,,
May,1,22724013,2000,Integrated
,,,,
May,1,22724125,1000,Integrated
,,,,
May,1,29531120,1000,Integrated
,,,,
May,1,22723138,0,Integrated
,,,,
May,1,22722640,1000,Integrated
,,,,
May,1,22723406,1000,Integrated
,,,,
May,1,71786737,3000,Integrated
,,,,
May,1,22723331,4000,Integrated
,,,,
May,1,22724074,3000,Integrated
,,,,
May,1,22723929,2000,Integrated
,,,,
May,1,22723714,4000,Integrated
,,,,
May,1,22723023,1000,Integrated
,,,,
May,1,22723156,3000,Integrated
,,,,
May,1,29531024,1000,Integrated
,,,,
May,1,22723340,2000,Integrated
,,,,
May,1,22723638,1000,Integrated
,,,,
May,1,22723478,4000,Integrated
,,,,
May,1,71786549,3000,Integrated
,,,,
May,1,22722974,2000,Integrated
,,,,
May,1,29531041,3000,Integrated
,,,,
May,1,22724051,0,Integrated
,,,,
May,1,29531174,4000,Integrated
,,,,
May,1,29531106,4000,Integrated
,,,,
May,1,22724140,0,Integrated
,,,,
May,1,71786687,2000,Integrated
,,,,
May,1,29531151,5000,Integrated
,,,,
May,1,22723793,5000,Integrated
,,,,
May,1,22724174,3000,Integrated
,,,,
May,1,22724039,1000,Integrated
,,,,
May,1,22723861,3000,Integrated
,,,,
May,1,22724068,2000,Integrated
,,,,
May,1,22722908,3000,Integrated
,,,,
May,1,22723925,0,Integrated
,,,,
May,1,22723474,0,Integrated
,,,,
May,1,22723518,1000,Integrated
,,,,
May,1,71786572,1000,Integrated
,,,,
May,1,22723242,3000,Integrated
,,,,
May,1,71778963,1000,Integrated
,,,,
May,1,22723661,0,Integrated
,,,,
May,1,71786786,2000,Integrated
,,,,
May,1,22723653,3000,Integrated
,,,,
May,1,22723956,0,Integrated
,,,,
May,1,22723300,3000,Integrated
,,,,
May,1,22723416,2000,Integrated
,,,,
May,1,22722985,4000,Integrated
,,,,
May,1,22723825,2000,Integrated
,,,,
May,1,71778969,2000,Integrated
,,,,
May,1,22722998,1000,Integrated
,,,,
May,1,29531045,4000,Integrated
,,,,
May,1,29531089,-1,Integrated
,,,,
May,1,29531121,1000,Integrated
,,,,
May,1,22723131,3000,Integrated
,,,,
May,1,71786528,2000,Integrated
,,,,
May,1,22723391,1000,Integrated
,,,,
May,1,22723993,1000,Integrated
,,,,
May,1,22723546,1000,Integrated
,,,,
May,1,22723263,3000,Integrated
,,,,
May,1,22723799,1000,Integrated
,,,,
May,1,22723609,2000,Integrated
,,,,
May,1,71786718,3000,Integrated
,,,,
May,1,22723528,3000,Integrated
,,,,
May,1,22723578,3000,Integrated
,,,,
May,1,71786671,0,Integrated
,,,,
May,1,22723372,1000,Integrated
,,,,
May,1,22723606,4000,Integrated
,,,,
May,1,22723049,4000,Integrated
,,,,
May,1,22724183,1000,Integrated
,,,,
May,1,22723741,2000,Integrated
,,,,
May,1,71786665,3000,Integrated
,,,,
May,1,71786661,4000,Integrated
,,,,
May,1,22723937,1000,Integrated
,,,,
May,1,22722980,2000,Integrated
,,,,
May,1,71778972,2000,Integrated
,,,,
May,1,22722688,2000,Integrated
,,,,
May,1,22724007,0,Integrated
,,,,
May,1,22723841,4000,Integrated
,,,,
May,1,22723166,1000,Integrated
,,,,
May,1,22723411,1000,Integrated
,,,,
May,1,22723582,4000,Integrated
,,,,
May,1,22723639,5000,Integrated
,,,,
May,1,29531149,3000,Integrated
,,,,
May,1,22723974,2000,Integrated
,,,,
May,1,22724031,2000,Integrated
,,,,
May,1,22724109,4000,Integrated
,,,,
May,1,71786744,1000,Integrated
,,,,
May,1,22724164,1000,Integrated
,,,,
May,1,71786715,1000,Integrated
,,,,
May,1,22723555,3000,Integrated
,,,,
May,1,29531117,1000,Integrated
,,,,
May,1,22723459,5000,Integrated
,,,,
May,1,22722939,1000,Integrated
,,,,
May,1,22723971,1000,Integrated
,,,,
May,1,22722694,1000,Integrated
,,,,
May,1,22723739,0,Integrated
,,,,
May,1,22723803,5000,Integrated
,,,,
May,1,22723895,1000,Integrated
,,,,
May,1,22723650,1000,Integrated
,,,,
May,1,22723354,7000,Integrated
,,,,
May,1,22723324,5000,Integrated
,,,,
May,1,22723796,2000,Integrated
,,,,
May,1,22723469,2000,Integrated
,,,,
May,1,22724199,2000,Integrated
,,,,
May,1,71778967,2000,Integrated
,,,,
May,1,22723678,2000,Integrated
,,,,
May,1,22723026,3000,Integrated
,,,,
May,1,22723198,0,Integrated
,,,,
May,1,22722690,7000,Integrated
,,,,
May,1,22723810,1000,Integrated
,,,,
May,1,71786673,2000,Integrated
,,,,
May,1,22724103,3000,Integrated
,,,,
May,1,22723449,3000,Integrated
,,,,
May,1,22723307,2000,Integrated
,,,,
May,1,22723045,2000,Integrated
,,,,
May,1,22723679,4000,Integrated
,,,,
May,1,22723216,2000,Integrated
,,,,
May,1,22723698,10000,Integrated
,,,,
May,1,22722672,2000,Integrated
,,,,
May,1,71786627,4000,Integrated
,,,,
May,1,71786544,2000,Integrated
,,,,
May,1,22722926,2000,Integrated
,,,,
May,1,22723626,2000,Integrated
,,,,
May,1,29531146,2000,Integrated
,,,,
May,1,22723702,5000,Integrated
,,,,
May,1,22724165,5000,Integrated
,,,,
May,1,22723773,2000,Integrated
,,,,
May,1,22723806,4000,Integrated
,,,,
May,1,29531039,1000,Integrated
,,,,
May,1,22723002,3000,Integrated
,,,,
May,1,22723979,2000,Integrated
,,,,
May,1,22724093,4000,Integrated
,,,,
May,1,22723099,2000,Integrated
,,,,
May,1,22723150,4000,Integrated
,,,,
May,1,22723181,3000,Integrated
,,,,
May,1,22723686,4000,Integrated
,,,,
May,1,22723865,1000,Integrated
,,,,
May,1,22724249,1000,Integrated
,,,,
May,1,22723210,2000,Integrated
,,,,
May,1,22723277,3000,Integrated
,,,,
May,1,22724255,1000,Integrated
,,,,
May,1,22722663,2000,Integrated
,,,,
May,1,22723378,2000,Integrated
,,,,
May,1,29531148,2000,Integrated
,,,,
May,1,22723920,2000,Integrated
,,,,
May,1,71786731,2000,Integrated
,,,,
May,1,22723343,8000,Integrated
,,,,
May,1,71778974,0,Integrated
,,,,
May,1,71786636,6000,Integrated
,,,,
May,1,71786822,2000,Integrated
,,,,
May,1,22723634,2000,Integrated
,,,,
May,1,22723878,2000,Integrated
,,,,
May,1,71786794,1000,Integrated
,,,,
May,1,22724260,3000,Integrated
,,,,
May,1,22722641,2000,Integrated
,,,,
May,1,22724082,3000,Integrated
,,,,
May,1,71786749,3000,Integrated
,,,,
May,1,29531101,4000,Integrated
,,,,
May,1,71786571,1000,Integrated
,,,,
May,1,22723284,1000,Integrated
,,,,
May,1,71786619,2000,Integrated
,,,,
May,1,22723817,3000,Integrated
,,,,
May,1,22723584,1000,Integrated
,,,,
May,1,71786546,1000,Integrated
,,,,
May,1,22723658,3000,Integrated
,,,,
May,1,71786580,2000,Integrated
,,,,
May,1,29531090,4000,Integrated
,,,,
May,1,22723347,1000,Integrated
,,,,
May,1,22724184,3000,Integrated
,,,,
May,1,22722992,3000,Integrated
,,,,
May,1,22723960,1000,Integrated
,,,,
May,1,22724281,13000,Integrated
,,,,
May,1,22723273,4000,Integrated
,,,,
May,1,22723760,11000,Integrated
,,,,
May,1,71786789,3000,Integrated
,,,,
May,1,22724186,2000,Integrated
,,,,
May,1,22723312,2000,Integrated
,,,,
May,1,71786533,3000,Integrated
,,,,
May,1,22723541,1000,Integrated
